"Total_Orders","Total_Quantity","Total_Revenue","Avg_Discount","Avg_Profit","Avg_Shipping","Recency"
2,9,1281,0.4,67.95,6.8,31
1,2,318,0.4,66.3,6.6,345
1,5,1090,0.5,83.5,8.4,159
1,2,170,0.4,42.5,4.3,163
1,5,310,0.4,12.4,1.2,165
1,1,159,0.5,72.6,7.3,97
1,1,130,0.2,47.4,4.7,14
1,4,216,0.3,13.5,1.4,248
1,1,54,0.2,10.8,1.1,243
1,1,196,0.4,112.1,11.2,302
1,3,351,0.2,19.5,1.9,247
2,9,1448,0.3,49.65,4.95,69
1,5,610,0.4,29.8,3,183
1,2,318,0.3,69.5,6.9,88
1,1,149,0.2,63,6.3,82
1,3,672,0.4,117.1,11.7,180
1,1,109,0.4,15.9,1.6,50
1,5,1120,0.5,88,8.8,135
1,1,159,0.4,75.8,7.6,326
2,5,536,0.4,86.8,8.7,195
1,4,456,0.2,15.8,1.6,171
1,1,83,0.1,2.2,0.2,63
1,1,85,0.3,28.3,2.8,144
1,1,140,0.3,46,4.6,217
1,1,228,0.4,111.5,11.2,103
2,3,654,0.45,127.1,12.7,104
1,1,114,0.3,28.3,2.8,221
1,1,85,0.4,3.3,0.3,31
1,2,244,0.3,34.7,3.5,299
1,1,213,0.4,124.5,12.4,264
2,3,566,0.45,92.35,9.2,75
2,3,372,0.35,58.55,5.85,138
1,3,672,0.5,137.3,13.7,269
1,5,1140,0.4,125.2,12.5,186
1,1,250,0.3,150,15,347
1,1,213,0.5,101.1,10.1,132
1,4,852,0.5,90.4,9,252
2,4,824,0.25,126.4,12.65,59
1,1,62,0.5,20.7,2.1,55
1,4,456,0.3,15.8,1.6,338
1,2,244,0.3,34.7,3.5,147
1,5,980,0.4,76.8,7.7,215
1,1,228,0.5,102.4,10.2,87
1,2,218,0.2,24.6,2.5,115
1,1,218,0.5,105.3,10.5,235
1,1,67,0.2,67,6.7,230
1,1,218,0.5,127.1,12.7,16
1,4,596,0.2,57.1,5.7,110
1,4,488,0.3,27.4,2.7,113
1,5,425,0.4,17,1.7,183
1,1,83,0.2,83,8.3,173
1,1,65,0.2,13,1.3,101
2,5,413,0.35,19.9,2,50
1,1,72,0.3,24,2.4,360
2,10,1035,0.45,9.2,0.95,14
1,1,85,0.5,21.3,2.1,85
1,4,216,0.2,13.5,1.4,106
2,2,342,0.15,86,8.6,204
1,4,288,0.2,18,1.8,278
2,10,1775,0.25,83.75,8.35,47
1,1,213,0.4,128.7,12.9,34
1,3,633,0.1,124.7,12.5,131
2,2,362,0.25,91.85,9.2,54
1,1,231,0.1,139.5,13.9,139
1,1,72,0.2,72,7.2,134
1,3,654,0.4,124.9,12.5,39
2,6,814,0.3,31.3,3.15,153
1,1,211,0.3,122.6,12.3,8
1,1,117,0.3,32.3,3.2,320
1,4,924,0.3,114,11.4,63
1,1,218,0.1,129.3,12.9,46
1,1,54,0.3,54,5.4,77
1,4,472,0.2,28.6,2.9,58
2,2,263,0.25,40.4,4.05,106
2,10,1665,0.45,61.4,6.15,142
1,5,1240,0.3,130.8,13.1,202
1,3,597,0.1,101.1,10.1,144
1,1,54,0.3,18,1.8,257
1,1,211,0.1,128.9,12.9,8
1,3,684,0.5,113.8,11.4,56
1,1,228,0.1,145.7,14.6,263
1,1,117,0.2,32.3,3.2,9
1,2,426,0.1,128.7,12.9,136
1,5,1065,0.3,101.1,10.1,76
1,4,880,0.2,122.4,12.2,197
2,3,390,0.4,46.75,4.65,4
1,2,260,0.1,42.2,4.2,116
1,5,795,0.1,71.1,7.1,241
1,1,85,0.3,28.3,2.8,218
2,6,574,0.35,39.3,3.95,46
1,2,496,0.5,153.1,15.3,118
1,3,633,0.1,124.7,12.5,92
1,5,1240,0.5,106,10.6,146
1,4,216,0.3,13.5,1.4,218
1,2,456,0.4,129.8,13,250
1,2,66,0.2,16.5,1.7,85
1,2,500,0.2,145,14.5,158
1,4,468,0.2,27.6,2.8,30
1,5,1240,0.1,155.6,15.6,78
1,1,159,0.4,66.3,6.6,157
1,1,248,0.5,160.6,16.1,45
1,1,231,0.3,139.5,13.9,183
1,1,211,0.1,126.8,12.7,142
1,3,744,0.4,138.2,13.8,285
1,1,248,0.5,155.6,15.6,130
1,2,426,0.1,128.7,12.9,279
2,9,1469,0.35,65.25,6.5,33
1,5,310,0.1,12.4,1.2,345
1,1,213,0.5,126.6,12.7,179
1,5,590,0.1,32.1,3.2,177
1,4,456,0.2,15.8,1.6,44
1,1,159,0.5,59.9,6,248
1,5,1140,0.4,102.4,10.2,98
2,2,459,0.15,123,12.3,7
1,5,425,0.5,17,1.7,159
1,1,213,0.5,126.6,12.7,233
1,1,62,0.4,15.5,1.6,94
1,2,124,0.5,31,3.1,241
1,1,211,0.3,124.7,12.5,36
1,1,72,0.3,24,2.4,355
1,2,124,0.5,31,3.1,200
1,2,456,0.4,129.8,13,88
1,2,218,0.5,18.1,1.8,138
1,1,104,0.2,20.8,2.1,238
2,5,534,0.25,45.15,4.5,10
4,8,1465,0.325,79,7.9,64
1,1,122,0.5,17.6,1.8,172
1,3,639,0.5,126.6,12.7,171
1,5,585,0.3,13.6,1.4,24
1,1,109,0.5,12.7,1.3,355
1,1,62,0.1,15.5,1.6,189
1,1,211,0.3,118.3,11.8,93
1,1,85,0.5,2.5,0.2,85
1,1,122,0.5,38.3,3.8,209
1,1,122,0.3,27.4,2.7,194
1,5,980,0.4,76.8,7.7,167
1,1,118,0.1,35.6,3.6,81
1,1,199,0.1,113,11.3,295
1,4,796,0.1,111,11.1,160
2,2,194,0.2,54.2,5.4,0
1,3,633,0.2,105.7,10.6,17
1,1,109,0.2,22.5,2.2,91
1,2,496,0.5,143.2,14.3,325
2,5,820,0.3,99,9.9,215
1,1,211,0.1,128.9,12.9,97
1,1,211,0.2,78.3,7.8,111
1,2,228,0.1,31.7,3.2,4
1,5,1090,0.5,83.5,8.4,11
1,5,795,0.5,71.1,7.1,52
1,5,585,0.1,31.2,3.1,68
1,3,666,0.2,108.7,10.9,258
1,1,213,0.4,98.9,9.9,214
1,5,980,0.4,96.4,9.6,109
2,5,872,0.4,66.05,6.6,25
1,3,639,0.5,101.1,10.1,173
1,1,72,0.3,36,3.6,315
1,1,111,0.2,25.5,2.5,7
2,5,642,0.3,29.35,2.95,250
1,1,159,0.4,75.8,7.6,199
2,2,312,0.35,70.35,7.05,13
1,5,1090,0.3,105.3,10.5,161
1,1,196,0.3,98.4,9.8,125
2,6,1315,0.4,106.15,10.65,113
1,1,65,0.1,13,1.3,9
1,5,1055,0.3,78.3,7.8,179
1,1,83,0.2,83,8.3,235
1,1,85,0.5,28.3,2.8,145
2,2,244,0.4,36.8,3.65,150
1,1,213,0.5,90.4,9,250
2,10,1685,0.4,71.65,7.15,141
1,2,170,0.5,3.3,0.3,79
1,1,54,0.3,54,5.4,183
3,6,1112,0.366666666666667,64.3,6.43333333333333,86
1,4,340,0.4,21.3,2.1,117
3,11,1871,0.466666666666667,72.2666666666667,7.23333333333333,199
1,2,440,0.2,131.2,13.1,172
2,9,1378,0.2,72.55,7.25,280
1,5,425,0.5,0.8,0.1,214
1,1,117,0.3,26.5,2.6,66
1,2,422,0.1,118.3,11.8,341
1,4,472,0.3,19.1,1.9,73
1,3,639,0.4,120.2,12,201
1,1,231,0.3,144.1,14.4,95
1,5,980,0.2,96.4,9.6,193
1,1,114,0.2,31.7,3.2,102
1,2,392,0.3,104.2,10.4,202
1,1,211,0.1,128.9,12.9,154
1,1,122,0.5,38.3,3.8,238
3,7,619,0.366666666666667,38.0666666666667,3.8,217
1,1,218,0.5,135.8,13.6,233
1,1,111,0.2,28.8,2.9,90
3,6,1197,0.266666666666667,58.4333333333333,5.86666666666667,298
2,5,753,0.3,30.7,3.1,49
1,1,122,0.5,23.7,2.4,261
1,3,684,0.4,134.3,13.4,165
1,5,1250,0.3,132.5,13.3,54
1,5,270,0.3,10.8,1.1,284
1,4,912,0.3,120.6,12.1,46
1,1,199,0.1,113,11.3,61
2,3,340,0.4,24.95,2.45,103
1,1,65,0.2,13,1.3,246
1,4,248,0.5,15.5,1.6,205
1,1,222,0.1,139.8,14,138
2,2,377,0.45,83.5,8.35,91
1,1,224,0.1,137.3,13.7,100
1,1,228,0.3,127.5,12.7,5
1,1,62,0.5,15.5,1.6,8
1,1,109,0.4,24.6,2.5,285
1,3,342,0.2,16.9,1.7,243
2,7,1499,0.15,122.35,12.2,18
1,2,170,0.5,42.5,4.3,167
1,4,888,0.1,133.1,13.3,165
3,6,917,0.4,49.6666666666667,4.96666666666667,158
1,1,140,0.1,39,3.9,43
1,5,980,0.5,67,6.7,88
1,1,192,0.2,104.3,10.4,277
1,5,1055,0.3,99.4,9.9,47
1,1,248,0.3,138.2,13.8,17
2,2,184,0.25,35.75,3.6,280
1,2,500,0.1,165,16.5,100
1,2,222,0.2,22.1,2.2,211
1,2,496,0.5,163,16.3,183
1,1,62,0.5,62,6.2,227
1,1,248,0.5,160.6,16.1,93
1,5,1065,0.5,101.1,10.1,241
1,2,170,0.5,42.5,4.3,359
1,2,108,0.2,27,2.7,181
1,1,54,0.3,27,2.7,254
1,2,496,0.1,163,16.3,251
1,1,33,0.2,6.6,0.7,250
1,4,1000,0.1,140,14,161
1,5,980,0.2,96.4,9.6,235
1,1,250,0.2,165,16.5,85
1,2,500,0.2,160,16,276
1,1,122,0.2,34.7,3.5,21
1,4,472,0.2,14.4,1.4,104
1,5,310,0.5,12.4,1.2,27
1,2,124,0.4,31,3.1,85
1,2,244,0.5,29.8,3,228
2,10,970,0.3,19.05,1.9,102
1,1,122,0.5,37.1,3.7,240
1,1,109,0.5,7.2,0.7,325
2,6,790,0.3,54.55,5.45,160
1,1,122,0.4,27.4,2.7,301
1,1,231,0.3,144.1,14.4,233
2,7,400,0.2,21.65,2.2,227
1,1,118,0.1,36.8,3.7,78
1,2,456,0.4,138.9,13.9,195
1,1,196,0.3,110.1,11,58
2,2,350,0.45,90.25,9,77
1,2,448,0.3,130.6,13.1,120
1,5,1055,0.1,120.5,12,37
1,4,636,0.5,47.2,4.7,304
1,4,472,0.2,28.6,2.9,334
1,4,852,0.4,116,11.6,313
1,1,213,0.1,130.9,13.1,66
2,7,694,0.3,60.3,6,52
2,2,340,0.35,76.8,7.65,99
1,1,224,0.5,99.2,9.9,137
1,1,140,0.3,55.8,5.6,277
1,1,122,0.5,40.8,4.1,183
1,1,122,0.4,34.7,3.5,231
3,8,1280,0.3,65.0333333333333,6.5,28
2,6,801,0.2,66.6,6.7,163
1,1,213,0.5,130.9,13.1,92
1,1,224,0.4,130.6,13.1,92
1,5,795,0.5,55.2,5.5,250
1,1,248,0.5,165.5,16.6,266
1,2,444,0.2,124.2,12.4,176
1,5,1065,0.5,79.8,8,250
2,4,843,0.5,94.2,9.4,151
1,1,248,0.4,163,16.3,304
1,1,122,0.4,32.2,3.2,153
1,1,130,0.2,47.4,4.7,235
1,1,213,0.5,101.1,10.1,1
1,4,468,0.1,32.3,3.2,50
2,8,976,0.15,29.95,3,72
2,8,1160,0.4,68.05,6.85,33
1,3,693,0.2,116.4,11.6,163
1,1,109,0.4,24.6,2.5,165
1,1,118,0.3,23.8,2.4,36
1,2,244,0.3,34.7,3.5,126
1,2,318,0.4,66.3,6.6,39
1,1,62,0.3,62,6.2,307
1,5,795,0.5,39.3,3.9,230
1,2,496,0.5,163,16.3,90
2,6,1338,0.45,122.3,12.25,16
2,6,1234,0.2,77.35,7.75,126
1,2,124,0.5,31,3.1,18
1,1,199,0.2,109.1,10.9,242
2,3,272,0.35,39.3,3.95,2
1,1,122,0.5,23.7,2.4,177
2,5,918,0.3,76.45,7.65,67
1,1,109,0.5,25.7,2.6,83
1,1,222,0.2,133.1,13.3,208
1,1,248,0.3,138.2,13.8,94
1,5,1240,0.5,155.6,15.6,147
1,5,1120,0.5,88,8.8,57
1,1,231,0.3,141.8,14.2,171
1,4,924,0.1,141.8,14.2,106
2,5,1075,0.25,110.65,11.1,145
1,2,440,0.2,122.4,12.2,301
1,5,610,0.1,35.9,3.6,314
2,6,1496,0.1,161.5,16.15,17
1,1,159,0.1,72.6,7.3,75
1,1,72,0.3,36,3.6,263
1,1,231,0.2,137.1,13.7,175
1,5,270,0.3,10.8,1.1,187
1,2,236,0.2,26.2,2.6,362
1,3,366,0.5,31,3.1,100
1,5,545,0.5,23.6,2.4,50
1,2,426,0.4,116,11.6,125
1,3,588,0.5,98.4,9.8,143
2,2,203,0.3,31.95,3.2,47
2,4,621,0.3,59.8,6,87
1,2,448,0.5,139.5,14,43
1,5,700,0.2,46,4.6,150
1,4,560,0.3,43.2,4.3,357
2,6,1283,0.45,108.5,10.85,97
2,3,553,0.3,84.7,8.5,197
2,2,331,0.3,66.15,6.65,55
2,4,543,0.2,52.4,5.25,119
2,4,405,0.25,36.75,3.65,106
1,1,104,0.2,13.6,1.4,290
2,2,407,0.2,116.25,11.6,76
1,1,228,0.1,138.9,13.9,303
1,3,750,0.2,155,15.5,109
1,1,228,0.4,120.6,12.1,347
2,3,679,0.25,140.7,14.05,286
1,2,170,0.3,42.5,4.3,187
1,4,456,0.1,29.4,2.9,137
1,1,85,0.5,1.6,0.2,141
1,4,844,0.1,122.6,12.3,92
1,1,159,0.5,47.2,4.7,87
1,4,844,0.3,105.7,10.6,20
1,1,159,0.4,69.5,6.9,45
1,1,111,0.2,26.6,2.7,363
1,4,924,0.3,114,11.4,163
1,1,228,0.4,120.6,12.1,219
2,9,1544,0.2,73.8,7.4,214
2,8,1140,0.2,77.65,7.8,53
1,3,351,0.2,19.5,1.9,3
2,9,1269,0.4,52.9,5.3,192
2,5,1108,0.45,121.9,12.2,97
1,5,1140,0.5,91,9.1,301
1,1,211,0.1,99.4,9.9,322
2,2,116,0.35,21.25,2.15,19
2,3,242,0.4,39.25,3.95,118
1,1,122,0.2,32.2,3.2,91
1,4,924,0.1,141.8,14.2,244
1,1,140,0.3,43.2,4.3,233
1,3,366,0.5,23.7,2.4,345
1,1,109,0.4,20.3,2,254
1,2,170,0.4,1.6,0.2,320
1,2,170,0.5,42.5,4.3,42
1,1,250,0.3,160,16,78
1,1,211,0.1,124.7,12.5,301
2,6,1211,0.3,119.1,11.9,81
1,4,560,0.2,48.8,4.9,165
1,5,1240,0.3,130.8,13.1,43
1,5,270,0.3,10.8,1.1,293
1,1,117,0.3,23,2.3,142
2,4,998,0.15,155.25,15.55,130
1,1,250,0.2,155,15.5,202
1,1,218,0.4,111.8,11.2,88
3,3,356,0.3,33.1333333333333,3.3,92
1,1,218,0.2,133.6,13.4,279
1,4,852,0.3,107.4,10.7,240
1,3,654,0.4,124.9,12.5,52
1,4,784,0.3,92.5,9.2,15
3,3,340,0.3,60.1666666666667,6.03333333333333,18
1,1,117,0.2,25.3,2.5,215
1,3,654,0.4,111.8,11.2,191
1,1,196,0.1,114,11.4,180
1,4,1000,0.2,120,12,57
1,1,85,0.4,28.3,2.8,327
1,3,351,0.2,30,3,84
2,3,646,0.35,127.35,12.75,250
1,3,672,0.5,110.4,11,164
2,5,1196,0.3,107.3,10.75,5
2,2,170,0.45,2.05,0.2,2
1,2,436,0.4,120.6,12.1,332
1,1,248,0.5,130.8,13.1,156
1,4,288,0.1,18,1.8,294
1,1,199,0.1,113,11.3,44
1,1,72,0.2,36,3.6,250
1,1,159,0.3,64.7,6.5,90
1,1,122,0.4,37.1,3.7,116
1,3,186,0.4,20.7,2.1,328
2,7,908,0.35,32.8,3.3,226
1,2,426,0.5,128.7,12.9,56
2,4,472,0.25,30.9,3.1,7
1,2,244,0.4,32.2,3.2,178
2,7,1092,0.3,78.6,7.85,108
2,7,908,0.3,41.9,4.2,204
1,2,124,0.4,31,3.1,138
1,3,693,0.2,123.3,12.3,299
1,1,118,0.2,33.3,3.3,249
1,5,795,0.5,39.3,3.9,21
1,1,118,0.1,36.8,3.7,234
1,3,744,0.4,138.2,13.8,205
1,3,750,0.2,155,15.5,0
1,3,744,0.5,145.7,14.6,50
1,5,570,0.1,28.3,2.8,29
1,1,228,0.5,102.4,10.2,234
1,1,199,0.2,99.1,9.9,52
1,2,244,0.5,29.8,3,41
1,1,250,0.3,160,16,105
1,1,140,0.3,46,4.6,218
1,5,425,0.4,17,1.7,196
1,2,426,0.2,124.5,12.4,230
2,5,501,0.3,67,6.7,339
1,4,768,0.2,81.3,8.1,217
1,1,122,0.3,38.3,3.8,353
1,1,109,0.2,22.5,2.2,105
1,2,436,0.1,133.6,13.4,276
1,2,496,0.4,158.1,15.8,50
1,1,72,0.3,72,7.2,7
1,1,211,0.1,126.8,12.7,61
1,5,610,0.4,17.6,1.8,146
1,1,224,0.5,132.8,13.3,35
2,5,427,0.15,69.1,6.95,245
1,3,576,0.2,100.5,10,170
2,4,618,0.3,90.55,9.05,189
1,5,980,0.3,86.6,8.7,29
1,2,218,0.5,26.8,2.7,328
2,5,1155,0.25,114.05,11.4,125
1,1,72,0.3,24,2.4,108
1,1,248,0.5,130.8,13.1,69
2,2,308,0.35,47.5,4.75,114
1,4,472,0.2,28.6,2.9,49
2,2,322,0.4,61.75,6.2,6
1,1,149,0.2,31.8,3.2,41
1,4,216,0.1,13.5,1.4,118
1,1,140,0.1,57.2,5.7,78
1,1,109,0.5,24.6,2.5,237
1,1,159,0.2,69.5,6.9,143
1,1,72,0.3,36,3.6,94
2,6,419,0.4,12,1.2,41
1,2,244,0.4,32.2,3.2,208
1,4,340,0.4,21.3,2.1,215
2,2,305,0.4,56.4,5.6,35
3,8,767,0.2,24.4,2.46666666666667,20
2,6,1353,0.4,124.85,12.45,0
1,1,231,0.3,123.3,12.3,299
2,6,568,0.25,26.55,2.65,82
1,1,211,0.2,126.8,12.7,88
1,1,65,0.2,65,6.5,317
1,1,196,0.4,112.1,11.2,330
1,1,213,0.4,128.7,12.9,301
1,1,122,0.2,32.2,3.2,7
1,2,170,0.4,42.5,4.3,71
2,5,1250,0.2,128.75,12.9,8
1,5,1090,0.3,105.3,10.5,35
2,6,1490,0.2,131.65,13.2,9
1,2,392,0.4,108.2,10.8,92
2,5,577,0.2,16.95,1.7,127
1,5,610,0.5,11.5,1.2,137
1,3,750,0.1,147.5,14.8,250
2,2,309,0.25,78.15,7.8,0
1,5,1090,0.4,94.4,9.4,250
1,5,570,0.3,16.9,1.7,319
1,1,250,0.3,157.5,15.8,179
1,1,211,0.2,78.3,7.8,49
1,4,472,0.3,23.8,2.4,220
1,2,448,0.4,135,13.5,158
1,1,33,0.1,33,3.3,25
2,10,2120,0.4,110.9,11.05,37
1,2,398,0.1,115,11.5,22
1,3,186,0.5,20.7,2.1,321
1,5,980,0.5,67,6.7,196
2,6,483,0.2,69.75,7,10
2,6,636,0.4,63.45,6.35,1
2,6,432,0.45,26,2.6,120
1,5,1065,0.5,122.4,12.2,184
1,1,213,0.5,107.4,10.7,263
2,7,1189,0.4,66.05,6.6,133
1,1,109,0.5,25.7,2.6,47
1,1,109,0.4,15.9,1.6,163
2,6,474,0.3,18.5,1.85,76
1,1,140,0.1,57.2,5.7,102
1,1,109,0.1,27.9,2.8,124
1,5,360,0.2,14.4,1.4,88
2,5,1083,0.35,119.65,11.95,305
1,1,224,0.3,137.3,13.7,162
2,5,812,0.2,55.9,5.6,117
1,2,436,0.5,116.2,11.6,102
1,3,99,0.2,11,1.1,181
1,1,62,0.4,15.5,1.6,258
1,1,72,0.1,14.4,1.4,108
2,2,397,0.25,101.35,10.15,11
1,1,250,0.3,147.5,14.8,329
2,2,395,0.3,99.8,10,40
1,2,456,0.4,129.8,13,179
1,5,980,0.3,86.6,8.7,206
1,2,170,0.3,42.5,4.3,228
1,5,590,0.3,14.4,1.4,12
2,2,416,0.25,93.9,9.4,73
2,4,345,0.25,47.45,4.75,178
1,4,216,0.1,13.5,1.4,55
2,2,348,0.25,81.2,8.1,59
1,1,248,0.4,163,16.3,22
2,2,335,0.2,85,8.5,158
1,4,248,0.4,15.5,1.6,202
4,8,1210,0.4,54.65,5.45,0
1,2,448,0.5,121.6,12.2,154
1,3,588,0.4,92.5,9.2,229
1,5,310,0.4,12.4,1.2,248
1,1,248,0.4,128.3,12.8,250
1,1,250,0.3,150,15,153
2,2,327,0.5,69.9,7,86
2,3,297,0.15,81.45,8.15,137
2,2,420,0.4,119.6,11.95,2
1,5,1090,0.4,116.2,11.6,178
1,1,122,0.4,22.5,2.2,168
1,1,248,0.2,163,16.3,109
1,5,1090,0.5,127.1,12.7,298
1,2,456,0.3,134.3,13.4,142
1,2,218,0.5,26.8,2.7,162
1,1,211,0.3,124.7,12.5,78
1,1,211,0.2,122.6,12.3,308
1,1,222,0.1,108.7,10.9,95
1,2,440,0.1,126.8,12.7,109
1,3,750,0.2,155,15.5,126
1,1,231,0.3,144.1,14.4,181
2,2,290,0.4,68.05,6.85,65
1,4,488,0.5,37.1,3.7,222
1,5,590,0.3,20.3,2,9
2,7,1456,0.2,93.1,9.3,9
1,1,122,0.5,23.7,2.4,250
1,2,170,0.4,42.5,4.3,307
1,1,211,0.3,122.6,12.3,188
1,3,588,0.4,92.5,9.2,180
2,2,258,0.3,66.4,6.65,39
1,1,196,0.5,86.6,8.7,68
1,1,192,0.1,83.2,8.3,59
1,1,85,0.5,0.8,0.1,45
2,3,327,0.25,24.65,2.45,53
1,1,211,0.2,126.8,12.7,237
1,3,351,0.2,30,3,262
1,3,660,0.2,107,10.7,155
1,4,992,0.4,128.3,12.8,23
2,7,1006,0.35,63.05,6.35,197
1,3,354,0.1,34.5,3.4,49
1,2,218,0.1,26.8,2.7,24
1,1,218,0.5,131.5,13.1,112
1,1,159,0.3,74.2,7.4,127
1,3,744,0.4,138.2,13.8,245
1,5,425,0.5,17,1.7,84
1,4,456,0.2,24.9,2.5,9
1,5,1120,0.5,132.8,13.3,229
1,5,795,0.5,39.3,3.9,257
1,2,448,0.4,126.1,12.6,187
2,4,416,0.25,19.65,2,14
1,1,85,0.5,2.5,0.2,4
1,1,159,0.5,59.9,6,169
1,1,224,0.4,108.2,10.8,70
1,4,248,0.5,15.5,1.6,233
2,6,1318,0.45,117.8,11.75,183
1,1,109,0.5,23.6,2.4,279
1,4,912,0.3,120.6,12.1,188
2,2,157,0.4,22.65,2.25,10
1,1,78,0.1,15.6,1.6,222
1,2,426,0.4,124.5,12.4,160
1,4,1000,0.1,160,16,155
1,4,896,0.5,99.2,9.9,235
1,1,250,0.2,145,14.5,163
1,3,654,0.4,111.8,11.2,119
1,2,318,0.4,66.3,6.6,345
3,9,1663,0.3,84.0666666666667,8.4,26
1,1,118,0.1,35.6,3.6,207
1,5,1120,0.3,110.4,11,173
1,1,117,0.3,31.2,3.1,107
2,5,978,0.15,79.75,8,45
2,7,1066,0.4,72.9,7.3,63
1,5,980,0.5,106.2,10.6,292
1,1,218,0.4,129.3,12.9,273
1,2,170,0.4,1.6,0.2,12
1,5,1250,0.3,107.5,10.8,159
1,5,1120,0.5,132.8,13.3,71
1,4,636,0.5,47.2,4.7,227
1,2,66,0.1,16.5,1.7,19
1,2,456,0.4,138.9,13.9,225
1,2,244,0.5,39.6,4,199
1,1,211,0.3,120.5,12,243
1,1,54,0.2,54,5.4,62
2,6,1094,0.35,62.35,6.2,183
1,1,118,0.3,34.5,3.4,0
1,1,224,0.4,139.5,14,194
2,3,605,0.45,112.55,11.25,230
1,2,448,0.4,126.1,12.6,250
1,1,122,0.2,39.6,4,285
1,5,1065,0.2,111.7,11.2,258
1,3,255,0.4,28.3,2.8,63
1,1,211,0.3,105.7,10.6,304
1,1,109,0.4,26.8,2.7,242
3,10,1381,0.3,52.3333333333333,5.23333333333333,26
1,1,220,0.2,118,11.8,163
1,1,85,0.4,21.3,2.1,8
2,7,758,0.25,73.7,7.35,8
1,1,192,0.2,73.6,7.4,270
1,2,124,0.5,31,3.1,254
1,2,318,0.5,63.1,6.3,125
1,1,228,0.5,102.4,10.2,134
2,5,1200,0.4,134,13.4,1
1,5,1140,0.4,102.4,10.2,35
1,1,85,0.5,21.3,2.1,99
2,6,1273,0.2,80.6,8.05,61
1,4,288,0.3,18,1.8,180
1,5,610,0.5,23.7,2.4,128
2,5,577,0.3,30.1,3,26
1,2,218,0.5,18.1,1.8,95
1,2,456,0.5,125.2,12.5,79
1,1,122,0.5,17.6,1.8,78
1,1,248,0.5,130.8,13.1,298
1,4,1000,0.3,130,13,183
1,5,1250,0.3,107.5,10.8,248
1,1,199,0.1,117,11.7,243
1,1,118,0.3,28.6,2.9,46
1,1,62,0.5,15.5,1.6,342
1,4,468,0.2,27.6,2.8,250
1,2,124,0.3,31,3.1,82
1,5,1140,0.5,91,9.1,27
1,2,236,0.2,33.3,3.3,250
1,1,111,0.2,19.9,2,205
1,1,122,0.3,38.3,3.8,39
1,2,124,0.5,31,3.1,215
1,5,1065,0.5,101.1,10.1,319
1,1,248,0.1,165.5,16.6,58
3,8,1362,0.333333333333333,56.2333333333333,5.6,131
1,1,109,0.5,15.9,1.6,17
4,8,1834,0.3,118.825,11.875,81
1,1,85,0.5,28.3,2.8,268
2,2,409,0.25,119.25,11.9,39
1,1,72,0.3,72,7.2,234
1,1,224,0.4,135,13.5,203
1,1,220,0.1,129,12.9,218
1,1,211,0.1,128.9,12.9,11
2,6,1313,0.45,123,12.3,149
1,1,228,0.5,102.4,10.2,29
1,1,220,0.2,96,9.6,120
1,1,196,0.4,108.2,10.8,349
3,8,1565,0.366666666666667,91.3,9.13333333333333,4
1,4,288,0.1,18,1.8,136
2,7,960,0.25,74.3,7.45,231
1,1,228,0.4,111.5,11.2,253
1,1,117,0.3,23,2.3,9
1,5,1090,0.5,127.1,12.7,171
1,4,288,0.3,18,1.8,110
2,2,267,0.15,71.25,7.1,90
2,3,588,0.45,88.55,8.85,66
1,1,117,0.2,34.7,3.5,129
1,5,310,0.5,12.4,1.2,4
1,2,436,0.4,129.3,12.9,168
1,1,140,0.3,55.8,5.6,251
1,1,118,0.3,30.9,3.1,80
1,2,392,0.1,112.1,11.2,160
1,4,872,0.5,129.3,12.9,211
1,3,672,0.4,130.6,13.1,224
2,3,520,0.3,96.8,9.7,38
1,1,213,0.3,126.6,12.7,164
1,5,1120,0.4,121.6,12.2,148
1,1,133,0.1,49,4.9,311
1,2,496,0.4,148.2,14.8,59
1,1,231,0.1,144.1,14.4,83
1,1,218,0.3,118.4,11.8,79
1,5,610,0.3,23.7,2.4,164
1,1,196,0.2,104.2,10.4,214
1,5,700,0.1,53,5.3,67
1,2,436,0.5,116.2,11.6,93
2,7,1011,0.4,71.15,7.15,77
1,1,122,0.5,27.4,2.7,334
1,5,1055,0.1,120.5,12,318
1,2,124,0.5,31,3.1,150
1,1,196,0.1,114,11.4,51
1,1,62,0.4,62,6.2,82
1,5,1120,0.3,110.4,11,3
1,4,636,0.5,72.6,7.3,253
1,3,750,0.2,155,15.5,77
1,1,159,0.5,77.4,7.7,214
1,1,231,0.3,144.1,14.4,41
1,3,366,0.5,23.7,2.4,174
2,5,466,0.25,81.75,8.2,46
1,2,318,0.3,69.5,6.9,63
1,1,159,0.5,77.4,7.7,101
1,1,213,0.5,90.4,9,258
1,1,62,0.3,20.7,2.1,129
1,2,318,0.5,63.1,6.3,244
1,1,159,0.4,75.8,7.6,50
1,1,72,0.1,72,7.2,149
1,5,1120,0.5,110.4,11,145
3,9,1762,0.266666666666667,83.5666666666667,8.36666666666667,83
1,5,1120,0.5,88,8.8,327
1,4,784,0.4,84.6,8.5,13
2,6,1294,0.3,72.7,7.25,249
1,1,122,0.5,37.1,3.7,124
1,2,456,0.4,129.8,13,247
1,2,448,0.5,139.5,14,96
1,1,159,0.5,47.2,4.7,17
2,9,1267,0.25,41.9,4.2,13
1,5,1055,0.2,109.9,11,215
1,5,1065,0.2,111.7,11.2,9
1,1,228,0.5,136.6,13.7,195
1,4,468,0.2,27.6,2.8,45
